popularity,budget,revenue,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year
1.7663970000000002,150000000,314432665,Chicken Little,Mark Dindal,81,Animation|Family|Comedy,Walt Disney Pictures|Walt Disney Feature Animation,542,5.6,2005
1.7264700000000002,70000000,368100420,Hitch,Andy Tennant,118,Comedy|Drama|Romance,Columbia Pictures Corporation|Overbrook Entertainment,1010,6.3,2005
1.6998220000000002,32000000,85167639,Transporter 2,Louis Leterrier,87,Action|Thriller|Crime,Canal Plus|Twentieth Century Fox Film Corporation|Current Entertainment|TF 1 Film Productions|TPS Star,677,6.1,2005
1.610259,25000000,122489822,Nanny McPhee,Kirk Jones,97,Fantasy|Comedy|Family,Universal Pictures|Three Strange Angels|Studio Canal|Metro-Goldwyn-Mayer (MGM)|Working Title Films,355,6.1,2005
1.592578,130000000,211643158,Kingdom of Heaven,Ridley Scott,144,Drama|Action|Adventure|History|War,Studio Babelsberg|Twentieth Century Fox Film Corporation|Scott Free Productions|Kanzaman|Dune Films,677,6.4,2005
1.513147,43000000,154749918,Monster-in-Law,Robert Luketic,101,Comedy,New Line Cinema|Spring Creek Productions|BenderSpink|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,240,5.7,2005
1.508329,207000000,550000000,King Kong,Peter Jackson,187,Adventure|Drama|Action,WingNut Films|Universal Pictures|Big Primate Pictures|MFPV Film,1289,6.4,2005
1.497085,53000000,95226116,Be Cool,F. Gary Gray,118,Comedy|Crime,Double Feature Films|Jersey Films|Nina Saxon Film Design|Metro-Goldwyn-Mayer (MGM),170,5.3,2005
1.496807,50000000,44434439,Into the Blue,John Stockwell,110,Action|Thriller|Adventure|Crime,Columbia Pictures Corporation|Mandalay Pictures|Metro-Goldwyn-Mayer (MGM),289,5.9,2005
1.4808540000000001,28000000,121147947,Pride & Prejudice,Joe Wright,128,Drama|Romance,Universal Pictures|StudioCanal|Scion Films|Focus Features|Working Title Films,749,7.6,2005
1.4756040000000001,14000000,178043761,Brokeback Mountain,Ang Lee,134,Drama|Romance,River Road Entertainment|Alberta Film Entertainment|Focus Features|Good Machine,780,7.2,2005
1.464718,75000000,260696994,Robots,Chris Wedge|Carlos Saldanha,91,Animation|Comedy|Family|Science Fiction,Blue Sky Studios|Twentieth Century Fox Animation,858,5.9,2005
1.4055879999999898,87000000,71073932,xXx: State of the Union,Lee Tamahori,101,Action|Crime|Adventure,Original Film|Columbia Pictures Corporation|Revolution Studios,292,4.8,2005
1.351718,25000000,39053061,The Sisterhood of the Traveling Pants,Ken Kwapis,119,Drama|Comedy,DiNovi Pictures|Alcon Entertainment|Alloy Entertainment,195,6.3,2005
1.330824,110000000,478207520,Mr. & Mrs. Smith,Doug Liman,120,Action|Comedy|Drama|Thriller,20th Century Fox|Weed Road Pictures|Dutch Oven|New Regency Productions|Summit Entertainment,1750,6.5,2005
1.310993,75000000,142400065,The Legend of Zorro,Martin Campbell,129,Action|Adventure|Drama|Western,Amblin Entertainment|Columbia Pictures Corporation,592,5.8,2005
1.274645,42000000,24127895,Lord of War,Andrew Niccol,122,Crime|Drama|Thriller,Saturn Films|Ascendant Pictures|Endgame Entertainment|Entertainment Manufacturing Company|Rising Star,822,6.9,2005
1.273393,65000000,64321501,Zathura: A Space Adventure,Jon Favreau,101,Family|Fantasy|Science Fiction|Adventure,Columbia Pictures Corporation|Teitler Film|Michael De Luca Productions|Radar Pictures,389,5.9,2005
1.270018,43000000,56681566,Elektra,Rob Bowman,97,Action,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Marvel Enterprises,329,5.0,2005
1.265401,40000000,117195061,Corpse Bride,Tim Burton|Mike Johnson,77,Romance|Fantasy|Animation|Music,Tim Burton Animation Company|Will Vinton Studios|Warner Bros.|Tim Burton Productions|Laika Entertainment,1022,7.0,2005
1.212451,30000000,192452832,The Curse of the Were-Rabbit,Steve Box|Nick Park,85,Adventure|Animation|Comedy|Family,Aardman Animations|DreamWorks Animation,373,6.6,2005
1.210683,70000000,88933562,Rumor Has It...,Rob Reiner,97,Comedy,Village Roadshow Pictures|Section Eight|Spring Creek Productions|Warner Bros.,181,5.2,2005
1.200307,29000000,21126225,The Jacket,John Maybury,103,Drama|Mystery|Thriller|Fantasy,Section Eight|Mandalay Pictures|VIP 3 Medienfonds|2929 Productions|Rising Star,219,6.6,2005
1.148377,72000000,96889998,Jarhead,Sam Mendes,125,Drama|War,Universal Pictures|Neal Street Productions|Red Wagon Entertainment|Motion Picture KAPPA Produktionsgesellschaft,448,6.4,2005
1.110148,39000000,38869464,Serenity,Joss Whedon,119,Science Fiction|Action|Adventure|Thriller,Universal Pictures|Barry Mendel Productions,814,7.3,2005
1.107734,4000000,152925093,Saw II,Darren Lynn Bousman,92,Horror,Lions Gate Films|Got Films|Twisted Pictures|Evolution Entertainment|Saw 2 Productions,617,6.2,2005
1.1028360000000001,58000000,102854431,Just Like Heaven,Mark Waters,95,Comedy|Fantasy|Romance,DreamWorks SKG|MacDonald/Parkes Productions,304,6.5,2005
1.094959,50000000,66002004,Herbie Fully Loaded,Angela Robinson,101,Comedy|Family|Adventure|Fantasy|Romance,Walt Disney Pictures|Robert Simonds Productions,294,5.2,2005
1.08379,57000000,52034889,Elizabethtown,Cameron Crowe,123,Comedy|Drama|Romance,Paramount Pictures|Cruise/Wagner Productions|Vinyl Films|KMP Film Invest,192,6.0,2005
1.0754270000000001,45000000,92374674,Four Brothers,John Singleton,109,Action|Crime,Paramount Pictures|Di Bonaventura Pictures,379,6.6,2005
1.056592,4800000,80578934,Hostel,Eli Roth,94,Horror,International Production Company|Raw Nerve|Next Entertainment|Hostel LLC,448,5.7,2005
1.05364,15000000,15785148,Kiss Kiss Bang Bang,Shane Black,103,Action|Comedy|Crime|Mystery,Silver Pictures|Warner Bros.,527,7.1,2005
1.053307,88000000,108539911,Cinderella Man,Ron Howard,144,Romance|Drama|History,Miramax Films|Imagine Entertainment|Universal Pictures|Parkway Pictures (I)|Touchstone Pictures,370,7.0,2005
1.051177,15000000,85306374,Match Point,Woody Allen,124,Drama|Thriller|Crime|Romance,DreamWorks,620,7.1,2005
1.048193,15000000,51053787,Hoodwinked!,Cory Edwards|Todd Edwards|Tony Leech,80,Animation|Comedy|Family,The Weinstein Company|Kanbar Entertainment|Blue Yonder Films,288,6.0,2005
1.045798,25000000,122644820,Hide and Seek,John Polson,101,Horror|Mystery|Thriller,Twentieth Century Fox Film Corporation|Fox 2000 Pictures|Josephson Entertainment|MBC Beteiligungs Filmproduktion,240,6.2,2005
1.014707,85000000,131426169,Bewitched,Nora Ephron,102,Comedy|Fantasy|Romance,Columbia Pictures Corporation|Red Wagon Entertainment|Bewitched,262,4.9,2005
1.001465,60000000,55987321,Doom,Andrzej Bartkowiak,100,Action|Adventure|Science Fiction|Thriller|Horror,Di Bonaventura Pictures|John Wells Productions|Reaper Productions|Stillking Films|Babelsberg Film,321,4.9,2005
0.982784,60000000,129181830,Cheaper by the Dozen 2,Adam Shankman,94,Adventure|Comedy|Family,Twentieth Century Fox Film Corporation,285,5.8,2005
0.9568469999999999,30000000,50451307,Fever Pitch,Bobby Farrelly|Peter Farrelly,103,Comedy|Drama|Romance,Fox 2000 Pictures|Wildgaze Films|Alan Greenspan Productions|Mars Media Beteiligungs|Flower Films (II),112,5.7,2005
0.9481700000000001,30000000,58405313,Must Love Dogs,Gary David Goldberg,98,Comedy|Romance,Warner Bros. Pictures,80,6.0,2005
0.9184760000000001,20000000,7535331,Proof,John Madden,100,Drama|Mystery,Miramax Films|Endgame Entertainment|Hart-Sharp Entertainment,88,6.1,2005
0.906223,80000000,162944923,The Interpreter,Sydney Pollack,128,Action,Universal Pictures|StudioCanal|Mirage Enterprises|Working Title Films|Misher Films,197,6.2,2005
0.8999440000000001,88000000,105316267,The Brothers Grimm,Terry Gilliam,118,Adventure|Fantasy|Action|Comedy|Thriller,The Weinstein Company|Summit Entertainment|Atlas Entertainment|Mosaic Media Group|Reforma Films,451,5.4,2005
0.8938790000000001,30000000,18618284,An Unfinished Life,Lasse Hallstr̦m,108,Drama,Miramax Films|Revolution Studios|Persistent Entertainment|Initial Entertainment Group (IEG)|The Ladd Company,82,6.9,2005
0.887848,52000000,77944725,Hostage,Florent-Emilio Siri,113,Mystery|Drama|Thriller|Crime,Miramax Films|Cheyenne Enterprises|Yari Film Group|Stratus Film Co.|Syndicate Films International,280,6.0,2005
0.885834,50000000,110803676,The Dukes of Hazzard,Jay Chandrasekhar,104,Action|Adventure|Comedy,Village Roadshow Pictures|Gerber Pictures|Warner Bros.|WV Films III,185,5.2,2005
0.869394,70000000,130358911,Munich,Steven Spielberg,164,Drama|Action|History|Thriller,DreamWorks SKG|Universal Pictures|Amblin Entertainment|Peninsula Films|Alliance Atlantis Communications,382,6.7,2005
0.857834,19000000,144216468,The Exorcism of Emily Rose,Scott Derrickson,122,Crime|Drama|Horror|Thriller,Lakeshore Entertainment|Firm Films|Screen Gems,323,6.2,2005
0.8529690000000001,6500000,24793509,Thank You for Smoking,Jason Reitman,92,Comedy|Drama,Fox Searchlight Pictures|Room 9 Entertainment,341,7.1,2005
0.839023,22000000,22400154,Deuce Bigalow: European Gigolo,Mike Bigelow,83,Comedy,Columbia Pictures Corporation|Out of the Blue... Entertainment|Happy Madison Productions,118,4.8,2005
0.835676,50000000,94000000,Syriana,Stephen Gaghan,128,Drama|Thriller,Section Eight|Warner Bros.|Participant Media|FilmWorks|4M,245,6.0,2005
0.8267700000000001,22000000,57479076,Derailed,Mikael H̴fstr̦m,108,Drama|Thriller,Miramax Films|Di Bonaventura Pictures|Patalex V Productions Limited,173,6.2,2005
0.8265680000000001,50000000,42093706,Oliver Twist,Roman Polanski,130,Crime|Drama|Family,R.P. Productions|ETIC Films|Runteam III Ltd.,143,6.6,2005
0.8248690000000001,43000000,91974818,The Skeleton Key,Iain Softley,104,Drama|Horror|Mystery|Thriller,Universal Pictures|MFPV Film|Double Feature Films|ShadowCatcher Entertainment|Daniel Bobker Productions,289,6.3,2005
0.79295,12000000,10289,Chaos,Tony Giglio,106,Drama|Action|Crime,Current Entertainment|Epsilon Motion Pictures|Pierce-Williams|Zero Gravity Management|M̦bius Entertainment,162,6.3,2005
0.786786,30000000,93772522,Racing Stripes,Frederik Du Chau,102,Comedy,Alcon Entertainment,80,5.1,2005
0.784909,7000000,54600000,"Good Night, and Good Luck.",George Clooney,93,Drama|History,Warner Independent Pictures (WIP)|Section Eight Productions,154,6.4,2005
0.7756770000000001,30000000,76669806,Coach Carter,Thomas Carter,136,Drama,Paramount Pictures|MTV Films|Tollin/Robbins Productions,272,7.3,2005
0.7739010000000001,32000000,60740827,A History of Violence,David Cronenberg,96,Drama|Thriller|Crime,New Line Cinema|DC Comics|BenderSpink,403,6.7,2005
0.773231,19000000,108047131,The Amityville Horror,Andrew Douglas,90,Horror|Thriller|Drama,Platinum Dunes|Dimension Films|Metro-Goldwyn-Mayer (MGM)|Radar Pictures,293,6.0,2005
0.767076,100000000,202026112,Fun with Dick and Jane,Dean Parisot,90,Comedy,Imagine Entertainment|Columbia Pictures Corporation|JC 23 Entertainment,363,5.9,2005
0.743639,45000000,50871113,Unleashed,Louis Leterrier,103,Action|Crime,Canal Plus|Current Entertainment|Clubdeal|TF1 Films Production|EuropaCorp,279,6.5,2005
0.738384,45000000,16809014,Rebound,Steve Carr,103,Comedy|Family,Twentieth Century Fox Film Corporation|Robert Simonds Productions|Runteldat Entertainment,52,5.5,2005
0.737768,35000000,68915888,Guess Who,Kevin Rodney Sullivan,105,Comedy|Romance,Columbia Pictures|Regency Enterprises|3 Arts Entertainment|Tall Trees Productions,139,5.4,2005
0.733587,169000,18564702,Keeping Mum,Niall Johnson,103,Comedy,Summit Entertainment,73,6.5,2005
0.726858,35000000,30526509,Two for the Money,D.J. Caruso,122,Comedy|Crime|Drama|Thriller,Universal Pictures|Morgan Creek Productions,78,5.9,2005
0.722961,2000000,5967038,Harsh Times,David Ayer,120,Crime|Drama|Thriller|Action,The Weinstein Company,85,6.0,2005
0.7195020000000001,55000000,223387299,Flightplan,Robert Schwentke,98,Thriller|Drama|Mystery,Imagine Entertainment|Touchstone Pictures,427,6.0,2005
0.718616,30000000,35294470,Assault on Precinct 13,Jean-Fran̤ois Richet,109,Thriller,Rogue Pictures|Why Not Productions|Liaison Films|Biscayne Pictures,160,5.9,2005
0.7092350000000001,10000000,45742101,Broken Flowers,Jim Jarmusch,105,Comedy|Drama|Mystery|Romance,Bac Films|Focus Features|Five Roses,182,6.7,2005
0.707056,20000000,12482775,The Weather Man,Gore Verbinski,101,Comedy|Drama,Paramount Pictures|Escape Artists|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,147,5.7,2005
0.699883,1000000,27762648,Wolf Creek,Greg McLean,99,Horror|Thriller,Australian Film Finance Corporation|South Australian Film Corporation|403 Productions|True Crime Channel,126,5.8,2005
0.694404,15000000,46770602,Land of the Dead,George A. Romero,93,Horror,Universal Pictures|Atmosphere Entertainment MM|Romero-Grunwald Productions|Exception Wild Bunch,171,5.8,2005
0.681157,28000000,186438883,Walk the Line,James Mangold,136,Drama|Music|Romance,Tree Line Films|Konrad Pictures|Catfish Productions|Fox 2000 Pictures|Mars Media Beteiligungs,415,7.0,2005
0.665701,30000000,42886719,A Lot Like Love,Nigel Cole,107,Comedy,Mile High Productions|Kevin Messick Productions|Touchstone Pictures|Beacon Pictures,192,6.5,2005
0.6646880000000001,40000000,46442528,Get Rich or Die Tryin',Jim Sheridan,117,Drama,Paramount Pictures|MTV Films|Cent Productions Inc.,121,6.5,2005
0.663860999999999,45000000,56070433,Kicking & Screaming,Jesse Dylan,95,Romance|Comedy|Family,Universal Pictures,102,5.8,2005
0.663397999999999,4000000,866999,MirrorMask,Dave McKean,101,Adventure|Fantasy|Drama|Science Fiction|Family,Destination Films,44,6.5,2005
0.661616,35000000,19294901,Cursed,Wes Craven,97,Horror|Comedy,Craven-Maddalena Films|Outerbanks Entertainment|Dimension Films|Kalis Productions GmbH & Co. Zweite KG,75,5.0,2005
0.661473,50000000,8342132,Stay,Marc Forster,99,Mystery|Thriller|Drama,20th Century Fox|Regency Enterprises,162,6.4,2005
0.643145,25000000,27645491,Ice Princess,Tim Fywell,98,Comedy,Walt Disney Pictures|Bridget Johnson Films|Skate Away Productions,96,5.8,2005
0.636922,82000000,190320568,The Longest Yard,Peter Segal,113,Comedy|Drama,Paramount Pictures|Columbia Pictures Corporation|MTV Films|Happy Madison Productions|Callahan Filmworks,443,6.2,2005
0.635843,3000000,18637690,Waiting...,Rob McKittrick,94,Comedy,L.I.F.T. Production|Eden Rock Media,108,6.0,2005
0.6354810000000001,32000000,97918663,Are We There Yet?,Brian Levant,95,Comedy|Family|Adventure|Romance,Columbia Pictures|Revolution Studios|Cube Vision,135,5.4,2005
0.6269,80000000,5989640,A Sound of Thunder,Peter Hyams,110,Thriller|Science Fiction|Adventure|Action,Epsilon Motion Pictures|Franchise Pictures|Baldwin Entertainment Group|Dante Entertainment|Crusader Entertainment,58,4.8,2005
0.608364,18000000,46201432,The Fog,Rupert Wainwright,100,Horror|Thriller,Revolution Studios|Debra Hill Productions,85,4.2,2005
0.606286,135000000,76932943,Stealth,Rob Cohen,121,Action,Laura Ziskin Productions|Original Film|Columbia Pictures Corporation|Phoenix Pictures|AFG Talons Productions,195,5.0,2005
0.600522,15000000,47175038,The Wedding Date,Clare Kilner,88,Comedy|Romance,Universal Pictures|26 Films,133,6.2,2005
0.592368999999999,25000000,2405420,BloodRayne,Uwe Boll,95,Action|Adventure|Fantasy|Horror,Boll KG,62,3.8,2005
0.571693,130000000,119269486,Sahara,Breck Eisner,124,Action|Adventure|Comedy|Drama|Mystery,Paramount Pictures|Bristol Bay Productions|Baldwin Entertainment Group|Desertlands Entertainment|Mace Neufeld Productions,243,5.6,2005
0.564298,10000000,17297244,The Matador,Richard Shepard,96,Action|Comedy|Crime|Drama|Thriller,Miramax Films,70,6.0,2005
0.561685,7000000,49084830,Capote,Bennett Miller,114,Crime|Drama,Sony Pictures Classics|Cooper's Town Productions|Eagle Vision Inc.|Manitoba Film and Video Production Tax Credit|Province of British Columbia Production Services Tax Credit,202,6.7,2005
0.558258,35000000,19478106,Valiant,Gary Chapman,76,Animation|Family|Adventure,Vanguard Films|Scanbox,138,5.3,2005
0.55197,25000000,82466670,The Constant Gardener,Fernando Meirelles,129,Drama|Mystery|Thriller,Studio Babelsberg|Epsilon Motion Pictures|UK Film Council|Scion Films|Focus Features,206,6.7,2005
0.5481659999999989,950000,7022209,Hard Candy,David Slade,103,Drama|Thriller,Vulcan Productions Inc.,353,6.8,2005
0.5431590000000001,40000000,68766121,House of Wax,Jaume Collet-Serra,113,Horror,Village Roadshow Pictures|Dark Castle Entertainment|Warner Bros.,334,5.3,2005
0.538043,80000000,10166502,The Great Raid,John Dahl,132,Action|Adventure|Drama|History|War,Miramax Films|Lawrence Bender Productions|Marty Katz Productions,53,6.5,2005
0.5347810000000001,50000000,22944502,Domino,Tony Scott,127,Action|Crime,New Line Cinema|Davis-Films|Metropolitan Filmexport|Scott Free Productions|Domino 17521,277,6.1,2005
0.511084,25000000,36351350,Beauty Shop,Bille Woodruff,105,Comedy|Romance,Metro-Goldwyn-Mayer (MGM),73,5.1,2005
0.5091289999999989,50000000,69425966,The Adventures of Sharkboy and Lavagirl,Robert Rodriguez,92,Adventure|Fantasy|Action|Family,Columbia Pictures Corporation|Dimension Films,148,4.3,2005
0.500883,25000000,15431177,The Greatest Game Ever Played,Bill Paxton,120,Drama|Family,Walt Disney Pictures,64,7.0,2005
0.484314,15000000,12036149,The Three Burials of Melquiades Estrada,Tommy Lee Jones,121,Adventure|Crime|Drama|Mystery|Western,The Javelina Film Company|EuropaCorp,75,6.7,2005
0.46652899999999997,1000000,10047674,Cry_Wolf,Jeff Wadlow,90,Horror|Thriller,Universal Pictures,62,5.4,2005
0.463862,30000000,27610873,Goal!: The Dream Begins,Danny Cannon,118,Drama,Touchstone Pictures|Milkshake Films|Hargitay & Hargitay Pictures in Motion,119,6.5,2005
0.463596,10000000,91196419,White Noise,Geoffrey Sax,101,Drama|Horror|Thriller,Universal Pictures|Brightlight Pictures|Endgame Entertainment|The Movie Network (TMN)|Canadian Film or Video Production Tax Credit (CPTC),125,5.5,2005
0.45648,475000,3919254,Brick,Rian Johnson,110,Drama|Mystery,Bergman Lustig productions,177,6.8,2005
0.453059,30000000,251495,Dominion: Prequel to the Exorcist,Paul Schrader,117,Horror|Thriller|Drama,Morgan Creek Productions,38,4.6,2005
0.44962700000000005,30000000,30536013,The New World,Terrence Malick,135,Drama|History|Romance,New Line Cinema|First Foot Films|Sunflower Productions|Sarah Green Film|The Virginia Company LLC,157,6.1,2005
0.449064,14200000,674918,Manderlay,Lars von Trier,139,Drama,Zentropa Entertainments|Danmarks Radio (DR)|Arte|Memfis Film|Isabella Films BV,33,6.9,2005
0.444301,35000000,86369815,Sky High,Mike Mitchell,100,Adventure|Comedy|Family,Walt Disney Pictures|Gunn Films|Max Stronghold Productions Inc.,292,5.8,2005
0.44309399999999893,900000,381420,The Quiet,Jamie Babbit,96,Drama|Thriller,Destination Films,34,5.6,2005
0.44192700000000007,26000000,57891803,Red Eye,Wes Craven,85,Horror|Thriller,DreamWorks SKG|Craven-Maddalena Films|BenderSpink,225,6.1,2005
0.42232,7000000,2697930,Everything is Illuminated,Liev Schreiber,106,Comedy|Drama,Big Beach Productions|Stillking Films|Warner Independent Pictures (WIP)|Telegraph Films,130,7.4,2005
